user_id,job_id,action_type
521,477,view
890,343,save
555,71,view
947,377,apply
364,484,view
103,348,apply
62,148,apply
437,476,save
586,25,view
520,347,view
625,134,save
279,386,view
153,113,apply
938,473,view
488,105,view
211,75,view
591,15,apply
407,142,view
984,238,apply
499,256,save
88,479,view
707,272,save
399,76,apply
211,420,apply
985,51,save
356,22,save
417,464,view
272,42,save
463,362,save
594,482,apply
772,275,apply
369,462,apply
785,127,view
590,228,view
819,400,view
816,175,save
901,100,view
868,479,apply
88,126,view
3,98,view
865,210,apply
407,259,save
647,50,view
58,326,view
979,410,save
805,475,apply
398,342,view
190,35,save
363,153,view
369,297,save
735,180,apply
315,10,view
13,456,view
895,285,view
498,353,view
580,68,view
373,281,save
451,394,view
564,408,save
637,277,apply
178,49,apply
171,243,apply
550,474,apply
859,391,save
794,255,save
550,53,save
822,307,view
464,138,view
43,332,apply
437,155,save
122,374,save
482,429,apply
394,244,save
106,496,view
880,174,view
286,204,save
618,275,view
272,349,view
425,440,apply
978,131,view
324,152,apply
101,234,view
810,166,apply
121,348,apply
418,315,save
662,129,save
8,407,apply
341,424,apply
940,265,view
257,164,view
539,355,save
686,199,apply
328,67,view
848,435,apply
759,17,apply
481,1,view
934,83,apply
475,93,save
197,242,save
969,404,apply
574,89,view
512,453,apply
873,301,apply
496,270,save
505,33,save
161,221,apply
838,423,view
934,352,apply
486,249,save
311,44,view
457,41,apply
164,341,view
811,387,apply
583,56,save
917,318,save
283,261,save
309,209,apply
230,145,apply
59,421,save
603,486,view
120,188,view
895,63,save
710,419,save
159,45,apply
860,17,apply
76,272,view
321,268,apply
516,332,view
412,389,apply
385,220,view
41,195,view
671,387,apply
557,251,save
349,330,save
37,278,save
559,22,view
528,500,save
468,308,view
898,140,apply
93,32,view
537,32,view
961,473,save
612,278,view
840,358,apply
781,232,view
990,10,save
388,51,save
299,211,view
380,80,save
657,31,save
248,165,view
527,426,save
355,195,save
479,446,apply
819,310,save
158,387,view
127,231,view
920,451,view
252,383,apply
995,458,apply
899,243,apply
268,192,view
360,196,apply
156,227,save
46,442,apply
713,397,view
380,77,apply
497,199,view
638,302,apply
759,125,save
584,121,save
86,200,save
3,58,view
274,451,save
838,199,save
182,107,apply
234,22,save
763,491,save
275,279,apply
272,113,save
868,173,view
753,263,apply
681,220,apply
675,150,save
815,130,save
503,399,apply
162,29,apply
195,50,view
980,430,save
942,143,view
578,65,save
347,315,save
997,329,apply
232,274,view
472,389,apply
701,174,view
204,393,apply
939,465,save
290,153,view
858,289,view
859,406,view
688,326,save
193,420,save
317,385,save
666,421,view
307,197,save
480,347,save
584,33,save
49,262,save
644,348,save
279,74,view
974,107,view
149,168,apply
545,118,save
877,281,apply
113,234,view
171,459,save
670,290,save
76,461,apply
871,415,view
664,488,apply
650,317,view
77,321,view
231,380,apply
771,43,apply
305,254,apply
918,416,apply
568,68,apply
389,450,save
978,199,view
839,148,view
575,141,view
61,301,apply
189,482,view
719,386,save
926,138,save
592,132,apply
584,449,apply
792,63,apply
858,439,save
895,118,apply
86,319,view
332,314,apply
860,178,apply
193,247,apply
219,192,save
145,222,save
490,271,save
289,391,view
749,417,save
567,296,view
602,20,view
755,477,view
492,131,apply
171,409,apply
791,268,view
293,477,save
770,403,view
296,72,view
566,409,apply
509,467,view
507,206,save
278,98,view
240,344,apply
147,331,view
140,394,apply
824,353,view
828,426,view
465,18,save
562,229,view
72,167,view
955,48,apply
379,440,apply
228,482,save
920,70,apply
653,311,apply
379,350,view
424,321,view
58,201,view
750,370,apply
533,320,save
156,63,apply
151,40,view
620,332,apply
269,453,apply
6,216,save
33,218,save
384,282,save
202,403,save
806,349,view
794,18,view
477,29,save
732,139,save
42,216,save
900,491,apply
611,188,save
803,54,apply
259,118,view
462,198,view
253,323,apply
993,297,save
765,467,view
952,67,apply
806,197,save
75,362,apply
167,133,apply
358,199,apply
670,381,save
763,468,view
572,116,save
962,174,apply
633,215,view
573,207,save
968,126,view
234,423,apply
110,330,save
937,362,apply
274,92,view
425,73,apply
405,466,apply
825,253,view
976,205,save
721,500,save
286,212,save
814,383,view
702,35,view
1,427,save
40,344,apply
946,25,view
471,102,view
120,473,view
822,408,apply
826,26,apply
295,393,apply
101,311,save
545,428,save
791,15,view
148,121,apply
575,366,apply
382,48,apply
645,380,apply
543,329,save
580,327,save
886,289,apply
167,109,view
842,404,save
577,321,view
171,32,view
118,239,apply
1,410,save
275,388,view
165,374,save
800,430,apply
603,110,apply
562,287,save
918,468,apply
957,315,apply
302,384,save
365,236,apply
385,338,save
968,225,view
886,425,apply
536,120,save
189,255,view
745,445,save
595,112,apply
991,55,view
933,181,save
574,378,view
47,116,apply
775,60,view
721,133,save
921,340,view
644,245,view
559,294,apply
197,87,apply
903,302,save
168,374,apply
439,414,apply
586,93,view
969,318,apply
808,448,save
864,80,view
48,404,apply
276,436,save
425,189,save
676,62,view
577,70,save
551,89,view
945,24,view
181,280,view
724,235,save
200,58,view
665,317,apply
820,182,apply
694,241,view
405,187,save
469,342,apply
751,59,view
705,24,save
859,267,apply
674,450,save
47,384,apply
474,404,save
991,368,view
276,260,apply
548,467,view
773,286,apply
24,318,apply
915,321,save
222,109,save
215,367,save
894,243,apply
408,494,apply
32,82,view
500,371,save
190,435,save
633,468,apply
679,361,apply
880,403,apply
682,107,save
722,233,save
52,235,apply
499,490,apply
292,87,view
181,252,save
852,255,apply
725,453,apply
536,271,view
385,423,save
630,308,apply
245,214,view
542,213,save
689,66,view
37,438,apply
965,243,view
177,490,apply
130,290,apply
553,133,save
385,252,save
529,207,view
485,395,apply
692,175,save
131,85,view
895,20,save
518,246,view
544,237,apply
998,335,view
405,70,view
400,245,save
737,134,view
146,439,save
119,59,apply
322,483,apply
594,383,save
707,358,apply
336,214,view
580,23,save
402,294,view
251,8,apply
78,288,view
727,331,apply
248,116,save
547,139,view
861,155,view
230,477,save
542,365,apply
422,397,save
835,14,save
927,465,apply
477,96,apply
529,426,save
580,146,view
862,396,apply
736,288,apply
494,300,view
979,246,view
506,64,view
269,132,apply
245,275,apply
64,208,apply
52,270,apply
558,289,apply
735,221,view
982,378,view
937,395,view
603,40,view
806,122,save
373,362,apply
261,373,view
474,178,apply
997,481,view
551,388,view
605,136,save
109,418,apply
676,214,save
906,317,view
509,393,apply
776,350,save
312,443,save
989,382,view
370,430,view
763,492,view
104,311,view
670,477,save
102,420,apply
756,213,apply
751,173,view
139,157,view
40,451,view
827,300,save
439,78,save
680,32,save
952,23,view
885,145,save
381,387,save
583,393,view
474,376,apply
715,430,apply
821,480,save
586,497,view
96,141,apply
273,34,apply
457,394,save
906,345,view
948,367,view
563,292,view
196,461,save
913,324,apply
997,388,save
16,144,view
588,482,apply
391,377,apply
1000,246,apply
893,425,apply
316,236,view
784,452,view
295,229,view
553,128,view
625,418,view
73,372,view
639,215,apply
51,239,apply
216,84,apply
607,348,save
479,323,save
336,287,apply
724,119,view
46,433,apply
332,10,view
301,466,apply
969,212,apply
639,287,save
871,251,view
313,356,view
581,105,view
658,162,save
302,60,view
727,45,apply
769,454,apply
475,134,view
457,247,apply
148,264,view
408,248,view
77,197,view
264,370,apply
94,474,apply
906,408,view
965,77,save
416,454,apply
986,10,view
81,408,save
71,237,view
894,274,save
783,126,save
106,318,apply
593,73,view
558,184,apply
337,222,save
88,275,apply
387,368,apply
510,471,save
146,337,save
840,468,save
389,483,view
94,451,apply
123,278,view
97,388,view
734,465,view
735,196,apply
477,216,save
12,489,save
692,6,save
569,498,save
625,376,view
920,37,apply
530,341,view
405,155,apply
739,385,save
217,286,view
211,350,view
589,357,apply
252,320,apply
455,186,apply
593,299,apply
165,289,view
273,416,apply
120,124,save
956,389,apply
506,11,view
202,170,view
552,333,apply
228,486,apply
327,399,apply
992,194,apply
276,312,save
279,135,view
928,266,view
734,57,apply
255,90,apply
423,136,save
704,481,save
194,280,view
770,289,view
241,1,view
298,208,save
228,241,apply
802,394,view
768,230,save
901,250,apply
573,345,apply
114,391,view
693,133,apply
538,245,apply
845,226,save
142,460,apply
898,399,save
419,469,save
731,27,apply
309,186,apply
835,310,apply
847,388,apply
324,408,view
762,156,view
398,160,view
362,167,apply
480,357,apply
843,121,view
137,274,apply
343,23,save
990,448,view
748,321,save
292,368,apply
370,104,view
991,336,view
311,119,save
410,246,save
317,181,view
848,491,apply
913,496,apply
547,165,save
622,69,save
737,98,view
268,325,view
929,127,view
186,173,view
728,450,apply
720,469,save
782,429,view
950,395,apply
898,397,apply
353,151,view
704,115,save
382,262,save
634,428,save
842,262,apply
162,254,view
62,458,save
4,355,save
886,472,save
487,323,apply
183,191,apply
313,317,apply
226,426,apply
78,325,apply
335,105,save
685,248,save
455,388,view
336,205,save
41,125,apply
921,257,apply
401,60,save
867,490,save
622,255,view
658,433,save
494,242,save
640,87,apply
56,71,save
452,263,view
171,466,apply
743,164,save
601,52,apply
863,11,view
266,39,view
500,325,save
669,399,view
832,224,save
761,206,view
238,244,apply
554,92,view
973,280,apply
563,130,apply
373,370,view
71,20,apply
451,399,apply
835,166,save
177,173,view
396,428,view
545,280,apply
797,455,view
842,117,view
476,182,view
121,160,apply
207,67,apply
589,136,save
347,460,view
516,139,view
170,113,view
700,169,apply
600,379,save
644,136,save
732,46,view
817,411,view
954,253,save
449,220,save
81,339,apply
786,360,apply
704,73,view
546,312,apply
920,129,apply
271,352,save
597,173,view
750,251,apply
689,126,view
204,429,save
554,268,apply
641,352,view
939,448,save
789,104,save
607,471,save
494,284,view
343,152,apply
754,174,apply
686,343,save
700,431,apply
79,1,apply
179,163,apply
25,105,apply
861,184,view
808,197,view
405,44,apply
585,3,apply
972,318,apply
237,149,apply
741,78,apply
647,37,apply
90,214,view
893,443,apply
570,56,view
830,114,apply
52,313,view
402,25,view
432,10,apply
290,487,apply
177,328,apply
526,302,apply
727,51,apply
499,140,apply
27,280,apply
174,128,view
791,380,view
786,39,save
757,273,view
611,38,save
125,98,view
547,232,apply
205,113,view
197,89,save
218,317,apply
878,148,save
676,206,apply
203,29,apply
725,158,view
242,449,view
734,496,apply
678,170,apply
580,339,view
972,232,save
868,385,save
288,288,save
897,440,save
639,143,save
843,381,save
782,53,view
267,191,save
46,368,save
538,375,apply
507,92,apply
486,344,view
196,87,save
246,296,apply
384,236,view
370,136,save
324,380,apply
130,43,view
168,388,save
716,234,apply
546,442,save
402,101,apply
408,150,view
903,103,view
968,347,apply
720,472,save
159,336,apply
4,241,save
153,28,view
296,498,save
575,486,apply
562,73,save
748,106,apply
813,403,save
550,188,view
931,472,view
967,328,save
749,111,apply
334,235,apply
972,443,view
53,15,apply
661,458,view
807,422,view
306,484,view
524,242,view
842,289,view
908,393,apply
463,5,save
296,6,apply
924,82,apply
682,172,view
140,203,apply
790,141,view
351,25,save
652,25,save
696,28,apply
825,289,view
198,186,save
989,227,save
495,38,save
268,305,apply
886,21,save
366,93,save
864,38,save
164,32,view
938,411,view
359,447,apply
960,440,save
355,60,save
322,309,apply
240,401,apply
94,385,apply
969,339,view
965,325,apply
444,23,apply
655,492,apply
15,162,save
510,482,view
75,34,view
542,213,apply
999,394,apply
650,467,save
310,181,apply
261,326,save
43,450,save
1000,212,save
878,446,view
860,125,save
198,372,save
77,11,apply
128,388,apply
379,136,save
827,129,view
549,462,view
807,135,save
303,123,view
125,356,save
396,92,view
256,471,view
725,114,apply
677,295,view
689,277,view
48,370,view
461,171,view
770,351,save
689,466,save
925,169,view
585,86,apply
793,10,apply
902,234,view
199,167,view
57,16,save
539,302,apply
698,77,view
270,416,apply
397,308,view
485,44,view
935,488,view
519,391,save
381,167,apply
182,62,view
507,197,save
337,7,view
509,122,apply
971,498,save
580,402,apply
336,28,view
105,78,view
93,232,apply
921,342,save
649,416,view
779,231,view
5,311,apply
862,400,save
744,234,save
161,75,save
629,13,save
311,274,view
809,178,view
977,470,save
739,381,apply
63,50,apply
161,53,apply
222,2,save
810,409,save
240,413,save
328,43,save
270,480,apply
106,226,view
31,264,apply
669,259,save
73,132,view
505,19,apply
878,215,save
457,290,apply
366,228,view
605,175,save
631,36,save
234,206,save
609,316,view
292,221,apply
987,161,view
307,188,save
428,5,view
279,346,apply
152,463,apply
968,376,save
697,390,view
745,276,apply
930,19,apply
145,290,view
442,179,save
321,222,view
649,205,save
607,145,save
551,374,apply
164,39,view
167,125,save
391,352,view
580,469,save
286,222,save
955,57,view
142,304,apply
959,305,apply
914,336,apply
470,139,apply
163,128,save
353,235,apply
698,51,view
30,360,save
6,468,save
577,442,view
194,469,view
709,159,apply
328,125,save
834,2,apply
226,403,apply
56,296,save
358,273,save
639,3,view
107,411,apply
575,290,save
350,49,save
904,378,view
593,296,save
824,123,save
987,459,view
152,170,apply
148,15,save
15,437,view
618,228,save
276,237,view
555,415,save
293,442,view
388,494,save
551,239,view
759,296,apply
829,228,view
611,490,save
639,46,view
96,96,apply
520,359,apply
583,482,view
613,379,save
857,41,save
680,142,view
261,73,save
20,256,view
280,477,view
301,131,view
12,478,view
340,99,view
430,429,save
164,195,save
434,162,view
292,397,view
660,303,apply
12,429,apply
802,452,apply
670,36,save
465,474,save
211,35,apply
547,195,view
240,224,view
248,248,apply
431,418,save
228,82,apply
588,324,view
91,121,save
519,258,save
96,193,save
362,494,apply
985,293,save
976,291,apply
459,471,save
886,192,view
768,447,view
866,85,apply
808,464,view
99,239,view
59,135,apply
654,342,apply
45,174,apply
180,105,save
536,171,view
892,443,view
779,477,view
394,102,view
498,94,save
417,325,view
18,373,save
540,481,apply
5,432,save
20,41,save
590,484,save
574,336,apply
245,24,view
620,390,view
167,391,apply
613,152,save
336,109,apply
866,382,save
296,37,apply
910,325,save
557,368,apply
835,498,view
838,121,apply
181,238,view
484,221,apply
324,397,view
763,222,view
85,282,apply
225,206,save
239,275,save
385,162,save
681,193,view
162,7,view
985,111,view
529,408,save
170,341,save
936,475,save
604,470,save
994,17,view
788,76,view
701,43,save
468,323,apply
276,137,save
355,266,apply
687,7,save
391,439,save
476,54,apply
617,75,apply
699,378,view
939,288,apply
978,414,view
212,398,save
235,336,save
276,57,apply
51,29,save
672,408,save
335,433,apply
783,325,save
272,113,save
475,331,apply
103,197,view
842,154,view
77,275,save
916,197,apply
792,264,view
850,151,save
727,202,save
768,405,apply
30,310,apply
98,257,apply
876,303,save
634,416,apply
33,64,view
923,1,apply
170,29,view
47,85,save
923,484,save
50,466,save
570,188,view
457,159,view
467,458,view
704,200,apply
863,47,save
505,384,apply
23,350,save
223,447,save
557,16,view
515,4,view
784,362,save
381,308,save
717,19,view
414,113,apply
199,48,view
808,317,save
201,171,view
475,343,save
285,446,save
801,315,apply
831,381,view
476,150,apply
557,324,apply
742,309,save
101,186,save
603,89,view
141,117,save
